path,class4,group_key,source,domain,phash
ham/images/ISIC_0031698.jpg,3,ham_HAM_0000082,ham,dermoscopic,bec3c13e3a610b9c
ham/images/ISIC_0031245.jpg,3,ham_HAM_0005901,ham,dermoscopic,e29dc1fa099937c8
ham/images/ISIC_0027631.jpg,3,ham_HAM_0004440,ham,dermoscopic,e17195dacac42d9a
ham/images/ISIC_0028316.jpg,3,ham_HAM_0001296,ham,dermoscopic,81cf90336f3974cc
ham/images/ISIC_0028570.jpg,3,ham_HAM_0002818,ham,dermoscopic,d06e49f92637c9c8
ham/images/ISIC_0031351.jpg,3,ham_HAM_0006274,ham,dermoscopic,806796394f5a74e9
ham/images/ISIC_0026988.jpg,3,ham_HAM_0004937,ham,dermoscopic,d448c61f69ab1ce3
ham/images/ISIC_0031413.jpg,3,ham_HAM_0004521,ham,dermoscopic,d0e6ce3d35d70328
ham/images/ISIC_0032497.jpg,3,ham_HAM_0001759,ham,dermoscopic,e352d8f1bd43854a
ham/images/ISIC_0025144.jpg,3,ham_HAM_0004831,ham,dermoscopic,c4815acf78e927b4
ham/images/ISIC_0029278.jpg,3,ham_HAM_0002224,ham,dermoscopic,a506d3394d4966f6
ham/images/ISIC_0024632.jpg,3,ham_HAM_0001666,ham,dermoscopic,d4971b2724d916e6
ham/images/ISIC_0026668.jpg,3,ham_HAM_0001666,ham,dermoscopic,ed90966e9a4b8731
ham/images/ISIC_0025301.jpg,3,ham_HAM_0000987,ham,dermoscopic,b063c30fec6c8cce
ham/images/ISIC_0031643.jpg,3,ham_HAM_0003851,ham,dermoscopic,fd32c4c6c94da691
ham/images/ISIC_0026192.jpg,3,ham_HAM_0002611,ham,dermoscopic,f664893272c9dd25
ham/images/ISIC_0030644.jpg,3,ham_HAM_0003853,ham,dermoscopic,e1a6c8ccd23b2799
ham/images/ISIC_0025417.jpg,3,ham_HAM_0002577,ham,dermoscopic,92961d0f225bd9d9
ham/images/ISIC_0028035.jpg,3,ham_HAM_0002577,ham,dermoscopic,d3a78e8873758c49
ham/images/ISIC_0028486.jpg,3,ham_HAM_0005981,ham,dermoscopic,f194cc7132ce7195
ham/images/ISIC_0027371.jpg,3,ham_HAM_0005981,ham,dermoscopic,876a19b87726c999
ham/images/ISIC_0026213.jpg,3,ham_HAM_0000953,ham,dermoscopic,b83cc7652c9e31f0
ham/images/ISIC_0026442.jpg,3,ham_HAM_0000953,ham,dermoscopic,98bfc3640caf3cc8
ham/images/ISIC_0026716.jpg,3,ham_HAM_0000504,ham,dermoscopic,840fdfb05e607c87
ham/images/ISIC_0025971.jpg,3,ham_HAM_0000504,ham,dermoscopic,f1f79e864c833889
ham/images/ISIC_0030737.jpg,3,ham_HAM_0003119,ham,dermoscopic,d13748ce57165d1c
ham/images/ISIC_0025650.jpg,3,ham_HAM_0002312,ham,dermoscopic,ed4d919a7293874c
ham/images/ISIC_0029083.jpg,3,ham_HAM_0002312,ham,dermoscopic,f486593d649e6495
ham/images/ISIC_0028765.jpg,3,ham_HAM_0004511,ham,dermoscopic,b472c82d729f4176
ham/images/ISIC_0027531.jpg,3,ham_HAM_0004662,ham,dermoscopic,f4e3c236cc3873c1
ham/images/ISIC_0024331.jpg,3,ham_HAM_0004662,ham,dermoscopic,f0398bb2149d39c7
ham/images/ISIC_0026952.jpg,3,ham_HAM_0002167,ham,dermoscopic,d1a8ce53188b7736
ham/images/ISIC_0031384.jpg,3,ham_HAM_0002427,ham,dermoscopic,f6508866679ccecc
ham/images/ISIC_0025299.jpg,3,ham_HAM_0007313,ham,dermoscopic,ec92c36d32c36c9a
ham/images/ISIC_0028739.jpg,3,ham_HAM_0007313,ham,dermoscopic,b6d8c8661d62d98e
ham/images/ISIC_0031712.jpg,3,ham_HAM_0004147,ham,dermoscopic,f3bcd83366c49838
ham/images/ISIC_0032439.jpg,3,ham_HAM_0005547,ham,dermoscopic,c2e66c9417b6f059
ham/images/ISIC_0029391.jpg,3,ham_HAM_0006575,ham,dermoscopic,a499c66659b3169b
ham/images/ISIC_0030403.jpg,3,ham_HAM_0004027,ham,dermoscopic,b08ecf39396638d8
ham/images/ISIC_0024595.jpg,3,ham_HAM_0004027,ham,dermoscopic,d04c4ece3b476e31
ham/images/ISIC_0025046.jpg,3,ham_HAM_0003866,ham,dermoscopic,b066cb99cc2631cf
ham/images/ISIC_0024665.jpg,3,ham_HAM_0003866,ham,dermoscopic,f6d19ccc33261b89
ham/images/ISIC_0024332.jpg,3,ham_HAM_0002240,ham,dermoscopic,a1cc96b6c92155d7
ham/images/ISIC_0029129.jpg,3,ham_HAM_0004285,ham,dermoscopic,9f0fc072b4d3b324
ham/images/ISIC_0029805.jpg,3,ham_HAM_0005575,ham,dermoscopic,cd179302693d92eb
ham/images/ISIC_0026496.jpg,3,ham_HAM_0005757,ham,dermoscopic,b19ace6c246731b5
ham/images/ISIC_0024454.jpg,3,ham_HAM_0005180,ham,dermoscopic,94e90f191fc31b78
ham/images/ISIC_0025433.jpg,3,ham_HAM_0005410,ham,dermoscopic,b53b9a876438339a
ham/images/ISIC_0027704.jpg,3,ham_HAM_0001440,ham,dermoscopic,f7a4c9326630dc8e
ham/images/ISIC_0029412.jpg,3,ham_HAM_0002024,ham,dermoscopic,d1fb1c38361613d9
ham/images/ISIC_0028583.jpg,3,ham_HAM_0004880,ham,dermoscopic,d10d92366fc75f10
ham/images/ISIC_0024403.jpg,3,ham_HAM_0003680,ham,dermoscopic,84b79a9c256393f2
ham/images/ISIC_0030528.jpg,3,ham_HAM_0000512,ham,dermoscopic,d1d58e2339ac037e
ham/images/ISIC_0030511.jpg,3,ham_HAM_0005599,ham,dermoscopic,d4b1c9e6271958e6
ham/images/ISIC_0030594.jpg,3,ham_HAM_0002736,ham,dermoscopic,d0eb1921279fdc64
ham/images/ISIC_0026855.jpg,3,ham_HAM_0000457,ham,dermoscopic,f0d48f28319de687
ham/images/ISIC_0026968.jpg,3,ham_HAM_0000612,ham,dermoscopic,d4c6935c7927829b
ham/images/ISIC_0024634.jpg,3,ham_HAM_0005933,ham,dermoscopic,d3300c9436da7bea
ham/images/ISIC_0025975.jpg,3,ham_HAM_0005835,ham,dermoscopic,e4b19b4e64da3662
ham/images/ISIC_0031236.jpg,3,ham_HAM_0002744,ham,dermoscopic,d78e8d3366cc9832
ham/images/ISIC_0030813.jpg,3,ham_HAM_0006465,ham,dermoscopic,c41693665e9f3332
ham/images/ISIC_0026074.jpg,3,ham_HAM_0000968,ham,dermoscopic,d3a64c52778dc81d
ham/images/ISIC_0027846.jpg,3,ham_HAM_0001183,ham,dermoscopic,b418c367983c63e7
ham/images/ISIC_0032174.jpg,3,ham_HAM_0005559,ham,dermoscopic,ddcf925073142eb8
ham/images/ISIC_0025940.jpg,3,ham_HAM_0001503,ham,dermoscopic,e1959f6e8de53600
ham/images/ISIC_0031266.jpg,3,ham_HAM_0006609,ham,dermoscopic,d1dece2139a76688
ham/images/ISIC_0026056.jpg,3,ham_HAM_0005304,ham,dermoscopic,f01bc72298e39d9c
ham/images/ISIC_0026156.jpg,3,ham_HAM_0005068,ham,dermoscopic,c2e01b2dcf38256f
ham/images/ISIC_0028937.jpg,3,ham_HAM_0003610,ham,dermoscopic,8d4f96b0d2cbb065
ham/images/ISIC_0028113.jpg,3,ham_HAM_0003846,ham,dermoscopic,eca593383cb492cb
ham/images/ISIC_0032194.jpg,3,ham_HAM_0003596,ham,dermoscopic,e094db1b64763395
ham/images/ISIC_0029489.jpg,3,ham_HAM_0006005,ham,dermoscopic,f4cb933469db3242
ham/images/ISIC_0029974.jpg,3,ham_HAM_0004627,ham,dermoscopic,c77931c250eb0dc7
ham/images/ISIC_0031597.jpg,3,ham_HAM_0004627,ham,dermoscopic,f5e1d5ce449b1093
ham/images/ISIC_0026798.jpg,3,ham_HAM_0005536,ham,dermoscopic,d3b5d9b8624521da
ham/images/ISIC_0028107.jpg,3,ham_HAM_0003135,ham,dermoscopic,a24b8d93646d697c
ham/images/ISIC_0027915.jpg,3,ham_HAM_0000719,ham,dermoscopic,ed93916e87ac41a3
ham/images/ISIC_0026337.jpg,3,ham_HAM_0000719,ham,dermoscopic,edb3903d439ab4c2
ham/images/ISIC_0026902.jpg,3,ham_HAM_0000719,ham,dermoscopic,c593d16e95e841b3
ham/images/ISIC_0027189.jpg,3,ham_HAM_0006708,ham,dermoscopic,c58dc26d1aa6e32e
ham/images/ISIC_0026117.jpg,3,ham_HAM_0005984,ham,dermoscopic,840d59366cd96677
ham/images/ISIC_0025266.jpg,3,ham_HAM_0004300,ham,dermoscopic,f3c8dcc263339694
ham/images/ISIC_0032307.jpg,3,ham_HAM_0001301,ham,dermoscopic,d331cccc3322f6c3
ham/images/ISIC_0026978.jpg,3,ham_HAM_0004042,ham,dermoscopic,e19f8c4973a31279
ham/images/ISIC_0026845.jpg,3,ham_HAM_0001283,ham,dermoscopic,b183c7985f338c2d
ham/images/ISIC_0027966.jpg,3,ham_HAM_0005417,ham,dermoscopic,909d87661b9c65b9
ham/images/ISIC_0024448.jpg,3,ham_HAM_0005417,ham,dermoscopic,dccdc72398243c9e
ham/images/ISIC_0032022.jpg,3,ham_HAM_0005417,ham,dermoscopic,efc9c021da661da6
ham/images/ISIC_0024452.jpg,3,ham_HAM_0005971,ham,dermoscopic,e4c893336965669b
ham/images/ISIC_0029539.jpg,3,ham_HAM_0005971,ham,dermoscopic,e4ca9b332c26639b
ham/images/ISIC_0031258.jpg,3,ham_HAM_0005971,ham,dermoscopic,c5709ccc453372d7
ham/images/ISIC_0030197.jpg,3,ham_HAM_0006727,ham,dermoscopic,f686997670d1629c
ham/images/ISIC_0024582.jpg,3,ham_HAM_0006727,ham,dermoscopic,8538dd36269d66d2
ham/images/ISIC_0029655.jpg,3,ham_HAM_0006727,ham,dermoscopic,b438cd3626dd6383
ham/images/ISIC_0028989.jpg,3,ham_HAM_0004487,ham,dermoscopic,e5b39b666c935206
ham/images/ISIC_0028556.jpg,3,ham_HAM_0002421,ham,dermoscopic,d5f18946666693ac
ham/images/ISIC_0024472.jpg,3,ham_HAM_0001654,ham,dermoscopic,80f986e73d9f1291
ham/images/ISIC_0031175.jpg,3,ham_HAM_0001654,ham,dermoscopic,fc9ac26c8c92c769
ham/images/ISIC_0030755.jpg,3,ham_HAM_0001654,ham,dermoscopic,81f9946d719a5593
ham/images/ISIC_0028815.jpg,3,ham_HAM_0004967,ham,dermoscopic,d3414ce2329999f7
ham/images/ISIC_0031976.jpg,3,ham_HAM_0006851,ham,dermoscopic,85d0960fe1761fe8
ham/images/ISIC_0031122.jpg,3,ham_HAM_0003389,ham,dermoscopic,b335d9f3274ac842
ham/images/ISIC_0027825.jpg,3,ham_HAM_0005268,ham,dermoscopic,e5e893b468691eb2
ham/images/ISIC_0025826.jpg,3,ham_HAM_0005585,ham,dermoscopic,f1c3ce8c26339b98
ham/images/ISIC_0032225.jpg,3,ham_HAM_0001388,ham,dermoscopic,d1964e193167667c
ham/images/ISIC_0029856.jpg,3,ham_HAM_0001457,ham,dermoscopic,9c41c56d3b527cc3
ham/images/ISIC_0024799.jpg,3,ham_HAM_0001573,ham,dermoscopic,b5e08e11719ece69
ham/images/ISIC_0031007.jpg,3,ham_HAM_0000153,ham,dermoscopic,f58dcd382c2f1916
ham/images/ISIC_0032290.jpg,3,ham_HAM_0004480,ham,dermoscopic,e6dd19e2268c9ba1
ham/images/ISIC_0030230.jpg,3,ham_HAM_0007588,ham,dermoscopic,b6609b8e647493b3
ham/images/ISIC_0031728.jpg,3,ham_HAM_0007588,ham,dermoscopic,a4209b9e657692f3
ham/images/ISIC_0031526.jpg,3,ham_HAM_0007588,ham,dermoscopic,f4c8cf26349333cc
ham/images/ISIC_0025711.jpg,3,ham_HAM_0005501,ham,dermoscopic,981c87ed383287cf
ham/images/ISIC_0028973.jpg,3,ham_HAM_0005665,ham,dermoscopic,943389cd36e549ce
ham/images/ISIC_0029082.jpg,3,ham_HAM_0005665,ham,dermoscopic,b2b38ccc33f548c6
ham/images/ISIC_0024897.jpg,3,ham_HAM_0003716,ham,dermoscopic,d3374dd88ca67384
ham/images/ISIC_0024432.jpg,3,ham_HAM_0002083,ham,dermoscopic,84e3f80f65989376
ham/images/ISIC_0029035.jpg,3,ham_HAM_0006386,ham,dermoscopic,869c59685d6f548d
ham/images/ISIC_0025601.jpg,3,ham_HAM_0001528,ham,dermoscopic,a5ccd2330f66cc65
ham/images/ISIC_0032461.jpg,3,ham_HAM_0001528,ham,dermoscopic,ed0c92f36c3e494c
ham/images/ISIC_0030690.jpg,3,ham_HAM_0004514,ham,dermoscopic,d4d70d9837c63919
ham/images/ISIC_0027473.jpg,3,ham_HAM_0002959,ham,dermoscopic,811659fd65785cb2
ham/images/ISIC_0025362.jpg,3,ham_HAM_0002959,ham,dermoscopic,85f44b6a24907dd7
ham/images/ISIC_0027093.jpg,3,ham_HAM_0002959,ham,dermoscopic,811e58b56cdcda93
ham/images/ISIC_0030181.jpg,3,ham_HAM_0005985,ham,dermoscopic,b09a52f05e3d278e
ham/images/ISIC_0028329.jpg,3,ham_HAM_0004624,ham,dermoscopic,c499d3e72b391865
ham/images/ISIC_0030964.jpg,3,ham_HAM_0007557,ham,dermoscopic,d4cb0496b5c74a7a
ham/images/ISIC_0031009.jpg,3,ham_HAM_0001434,ham,dermoscopic,968fc470c9dcfc90
ham/images/ISIC_0024743.jpg,3,ham_HAM_0004495,ham,dermoscopic,d48c835a2d3936cf
ham/images/ISIC_0030452.jpg,3,ham_HAM_0004235,ham,dermoscopic,d06a4e372785d539
ham/images/ISIC_0031925.jpg,3,ham_HAM_0001707,ham,dermoscopic,d4424ff81d993175
ham/images/ISIC_0031095.jpg,3,ham_HAM_0005798,ham,dermoscopic,b308ccfa1b794e94
ham/images/ISIC_0024949.jpg,3,ham_HAM_0005669,ham,dermoscopic,d545c69c1de7183a
ham/images/ISIC_0032246.jpg,3,ham_HAM_0005509,ham,dermoscopic,a6e5933c0cd16778
ham/images/ISIC_0026865.jpg,3,ham_HAM_0005509,ham,dermoscopic,86a7933c18e16779
ham/images/ISIC_0031057.jpg,3,ham_HAM_0005509,ham,dermoscopic,d3a0533e0cf56768
ham/images/ISIC_0027337.jpg,3,ham_HAM_0003778,ham,dermoscopic,c48fcf16d8d039cc
ham/images/ISIC_0029263.jpg,3,ham_HAM_0002689,ham,dermoscopic,91b5a86b653d4e89
ham/images/ISIC_0026687.jpg,3,ham_HAM_0002689,ham,dermoscopic,80bf80df00df173b
ham/images/ISIC_0027229.jpg,3,ham_HAM_0003826,ham,dermoscopic,bc3cc6c3d923662c
ham/images/ISIC_0027004.jpg,3,ham_HAM_0003826,ham,dermoscopic,f1d99ee379240499
ham/images/ISIC_0026433.jpg,3,ham_HAM_0003826,ham,dermoscopic,f064cfc9313c6666
ham/images/ISIC_0029524.jpg,3,ham_HAM_0003191,ham,dermoscopic,e7a959e12648a769
ham/images/ISIC_0028050.jpg,3,ham_HAM_0003191,ham,dermoscopic,a272d939319d647c
ham/images/ISIC_0027819.jpg,3,ham_HAM_0004827,ham,dermoscopic,f3cccc3333cc8c31
ham/images/ISIC_0031294.jpg,3,ham_HAM_0004365,ham,dermoscopic,e437ce2f2039cc8e
ham/images/ISIC_0028719.jpg,3,ham_HAM_0004365,ham,dermoscopic,850f197364ccd973
ham/images/ISIC_0027046.jpg,3,ham_HAM_0005371,ham,dermoscopic,d19e48e333e8cce1
ham/images/ISIC_0031154.jpg,3,ham_HAM_0005371,ham,dermoscopic,b331ccca6307ccec
ham/images/ISIC_0028168.jpg,3,ham_HAM_0005371,ham,dermoscopic,b2328cdd6331d8cb
ham/images/ISIC_0031056.jpg,3,ham_HAM_0007507,ham,dermoscopic,c0f50bfe7001d5ba
ham/images/ISIC_0026118.jpg,3,ham_HAM_0007627,ham,dermoscopic,a3381efc3bba2834
ham/images/ISIC_0029820.jpg,3,ham_HAM_0007627,ham,dermoscopic,91150fc3297d75e4
ham/images/ISIC_0027722.jpg,3,ham_HAM_0000987,ham,dermoscopic,f0cbcb2e3c7a111a
ham/images/ISIC_0029644.jpg,3,ham_HAM_0005184,ham,dermoscopic,f41cc7c7183c3c39
ham/images/ISIC_0031063.jpg,3,ham_HAM_0003764,ham,dermoscopic,84b9c325689f7369
ham/images/ISIC_0028877.jpg,3,ham_HAM_0003764,ham,dermoscopic,a43ac32d7d0636e9
ham/images/ISIC_0032314.jpg,3,ham_HAM_0007611,ham,dermoscopic,f1fd4cd320dc9a28
ham/images/ISIC_0027425.jpg,3,ham_HAM_0007346,ham,dermoscopic,e7acdae01693d982
ham/images/ISIC_0029323.jpg,3,ham_HAM_0000872,ham,dermoscopic,b385c43c1e726dc9
ham/images/ISIC_0031520.jpg,3,ham_HAM_0000872,ham,dermoscopic,c48b907e6be0349f
ham/images/ISIC_0031171.jpg,3,ham_HAM_0000872,ham,dermoscopic,bb05c4bc1e526d4d
ham/images/ISIC_0031552.jpg,3,ham_HAM_0006588,ham,dermoscopic,d4cf0f643b405c7c
ham/images/ISIC_0028084.jpg,3,ham_HAM_0004940,ham,dermoscopic,9678c89b7334d994
ham/images/ISIC_0026970.jpg,3,ham_HAM_0004940,ham,dermoscopic,9678c9d832d5d127
ham/images/ISIC_0028303.jpg,3,ham_HAM_0005030,ham,dermoscopic,b0e7cc1c9e1370e9
ham/images/ISIC_0024461.jpg,3,ham_HAM_0002313,ham,dermoscopic,c43d936360b2667d
ham/images/ISIC_0030526.jpg,3,ham_HAM_0002313,ham,dermoscopic,ac3c9362e0b2657d
ham/images/ISIC_0025530.jpg,3,ham_HAM_0002313,ham,dermoscopic,d4d2d3610c3ee5c9
ham/images/ISIC_0027629.jpg,3,ham_HAM_0002427,ham,dermoscopic,d45c597637d818a6
ham/images/ISIC_0025630.jpg,3,ham_HAM_0002017,ham,dermoscopic,a4ccce3b30c6c73a
ham/images/ISIC_0029337.jpg,3,ham_HAM_0002506,ham,dermoscopic,936ec6213da741dc
ham/images/ISIC_0030096.jpg,3,ham_HAM_0003669,ham,dermoscopic,f2f9cb60287736c0
ham/images/ISIC_0028197.jpg,3,ham_HAM_0004711,ham,dermoscopic,b0c4c93b66e63999
ham/images/ISIC_0029831.jpg,3,ham_HAM_0004711,ham,dermoscopic,90c4c93b26e67c9d
ham/images/ISIC_0030514.jpg,3,ham_HAM_0006872,ham,dermoscopic,8527d5684ce5691f
ham/images/ISIC_0024345.jpg,3,ham_HAM_0006872,ham,dermoscopic,f7a5c4414a96953b
ham/images/ISIC_0028283.jpg,3,ham_HAM_0000655,ham,dermoscopic,918956736ed00afd
ham/images/ISIC_0027175.jpg,3,ham_HAM_0000655,ham,dermoscopic,d98856634e9b2da5
ham/images/ISIC_0031407.jpg,3,ham_HAM_0001575,ham,dermoscopic,b5e18cf263692e86
ham/images/ISIC_0028652.jpg,3,ham_HAM_0001575,ham,dermoscopic,85e98d5263696e96
ham/images/ISIC_0027038.jpg,3,ham_HAM_0005985,ham,dermoscopic,b65a8331e5a43d78
ham/images/ISIC_0032030.jpg,3,ham_HAM_0005985,ham,dermoscopic,b4979763283d38c3
ham/images/ISIC_0031651.jpg,3,ham_HAM_0006631,ham,dermoscopic,d377c4732186d631
ham/images/ISIC_0027525.jpg,3,ham_HAM_0005721,ham,dermoscopic,d33a64848fb148ef
ham/images/ISIC_0024550.jpg,3,ham_HAM_0005721,ham,dermoscopic,b1bf34c8155f1172
ham/images/ISIC_0029919.jpg,3,ham_HAM_0005721,ham,dermoscopic,913f54c8155b556e
ham/images/ISIC_0028928.jpg,3,ham_HAM_0002998,ham,dermoscopic,d79249f322ac8cb9
ham/images/ISIC_0031378.jpg,3,ham_HAM_0002998,ham,dermoscopic,b2599cd8677148e6
ham/images/ISIC_0024564.jpg,3,ham_HAM_0002666,ham,dermoscopic,f69a8dd918e46338
ham/images/ISIC_0025322.jpg,3,ham_HAM_0002666,ham,dermoscopic,d59b195130e573b8
ham/images/ISIC_0027677.jpg,3,ham_HAM_0005617,ham,dermoscopic,b099cea63971878e
ham/images/ISIC_0024833.jpg,3,ham_HAM_0005617,ham,dermoscopic,9029cfc67871a7c6
ham/images/ISIC_0027546.jpg,3,ham_HAM_0005617,ham,dermoscopic,f489c387387c618f
ham/images/ISIC_0030868.jpg,3,ham_HAM_0001693,ham,dermoscopic,f06091ba86ee9bb1
ham/images/ISIC_0026995.jpg,3,ham_HAM_0001693,ham,dermoscopic,ed6581b33666c4d8
ham/images/ISIC_0029123.jpg,3,ham_HAM_0000451,ham,dermoscopic,ca7aa5a55a5825cb
ham/images/ISIC_0029372.jpg,3,ham_HAM_0000451,ham,dermoscopic,ccb1945e49a5d93a
ham/images/ISIC_0030782.jpg,3,ham_HAM_0000451,ham,dermoscopic,ca5ab5b45a5a25c9
ham/images/ISIC_0030915.jpg,3,ham_HAM_0003043,ham,dermoscopic,b4c74d1266db3a13
ham/images/ISIC_0031318.jpg,3,ham_HAM_0001424,ham,dermoscopic,c14f1b0dcc33636e
ham/images/ISIC_0031470.jpg,3,ham_HAM_0001424,ham,dermoscopic,e1c79339cc5812e7
ham/images/ISIC_0032092.jpg,3,ham_HAM_0005379,ham,dermoscopic,9a679073c7c30cce
ham/images/ISIC_0024787.jpg,3,ham_HAM_0005379,ham,dermoscopic,80679871c55b4e7b
ham/images/ISIC_0027281.jpg,3,ham_HAM_0006904,ham,dermoscopic,80dc1e37286c57db
ham/images/ISIC_0027291.jpg,3,ham_HAM_0006904,ham,dermoscopic,d0ccceb3122c67e3
ham/images/ISIC_0029602.jpg,3,ham_HAM_0003991,ham,dermoscopic,b438dbe8642798dc
ham/images/ISIC_0028147.jpg,3,ham_HAM_0006053,ham,dermoscopic,e8c169cccd6e48e3
ham/images/ISIC_0030954.jpg,3,ham_HAM_0003115,ham,dermoscopic,e736ccd16304ccd3
ham/images/ISIC_0031062.jpg,3,ham_HAM_0001183,ham,dermoscopic,d139cf0e3159ccc6
ham/images/ISIC_0029053.jpg,3,ham_HAM_0002812,ham,dermoscopic,c6a659492d516d3e
ham/images/ISIC_0030094.jpg,3,ham_HAM_0003101,ham,dermoscopic,d7c80cae3b24dcd1
ham/images/ISIC_0024436.jpg,3,ham_HAM_0005392,ham,dermoscopic,b0cccd3334c2c73e
ham/images/ISIC_0026940.jpg,3,ham_HAM_0005973,ham,dermoscopic,b4389a4f4d3740e7
ham/images/ISIC_0030352.jpg,3,ham_HAM_0001129,ham,dermoscopic,a49ccb331cc7663c
ham/images/ISIC_0029745.jpg,3,ham_HAM_0003941,ham,dermoscopic,b8a7c79818c5a73a
ham/images/ISIC_0028419.jpg,3,ham_HAM_0003941,ham,dermoscopic,f1dacf61313646d0
ham/images/ISIC_0025818.jpg,3,ham_HAM_0004621,ham,dermoscopic,e196ce397a233199
ham/images/ISIC_0030746.jpg,3,ham_HAM_0004621,ham,dermoscopic,f19ece31782321dc
ham/images/ISIC_0029220.jpg,3,ham_HAM_0002258,ham,dermoscopic,816654b95d3a67cc
ham/images/ISIC_0031986.jpg,3,ham_HAM_0000658,ham,dermoscopic,c57672891dc9247e
ham/images/ISIC_0028350.jpg,3,ham_HAM_0003827,ham,dermoscopic,d4658d9a526c4de3
ham/images/ISIC_0028814.jpg,3,ham_HAM_0005375,ham,dermoscopic,d2e1494227ba81ff
ham/images/ISIC_0025509.jpg,3,ham_HAM_0002269,ham,dermoscopic,e44e999177664699
ham/images/ISIC_0024443.jpg,3,ham_HAM_0002269,ham,dermoscopic,c62b19ab66da5899
ham/images/ISIC_0029342.jpg,3,ham_HAM_0007139,ham,dermoscopic,84739b496d3e14bc
ham/images/ISIC_0028577.jpg,3,ham_HAM_0007139,ham,dermoscopic,e452934d69330e7d
ham/images/ISIC_0026829.jpg,3,ham_HAM_0007497,ham,dermoscopic,91720c0d538fcd7d
ham/images/ISIC_0029680.jpg,3,ham_HAM_0001237,ham,dermoscopic,8f71f089c486cb9e
ham/images/ISIC_0030339.jpg,3,ham_HAM_0000915,ham,dermoscopic,fcb583c3e10c5c36
ham/images/ISIC_0028964.jpg,3,ham_HAM_0000092,ham,dermoscopic,d14a189f336d25cd
ham/images/ISIC_0032132.jpg,3,ham_HAM_0000352,ham,dermoscopic,a4bad38b6c60938f
ham/images/ISIC_0029545.jpg,3,ham_HAM_0000496,ham,dermoscopic,a63999cfcd94520e
ham/images/ISIC_0028568.jpg,3,ham_HAM_0001434,ham,dermoscopic,b903f678631d95c1
ham/images/ISIC_0031298.jpg,3,ham_HAM_0005334,ham,dermoscopic,846f0dd3d998c764
ham/images/ISIC_0030249.jpg,3,ham_HAM_0003444,ham,dermoscopic,b18c4c8e9fd11cec
ham/images/ISIC_0032302.jpg,3,ham_HAM_0006765,ham,dermoscopic,f0e48c73368ec917
ham/images/ISIC_0029352.jpg,3,ham_HAM_0006765,ham,dermoscopic,f4c89d3360ccdb31
ham/images/ISIC_0028122.jpg,3,ham_HAM_0004621,ham,dermoscopic,f062cf9c9e643991
ham/images/ISIC_0027595.jpg,3,ham_HAM_0006624,ham,dermoscopic,b9d6cccf903918c6
ham/images/ISIC_0026154.jpg,3,ham_HAM_0006658,ham,dermoscopic,b231ccbd333217ca
ham/images/ISIC_0031697.jpg,3,ham_HAM_0003177,ham,dermoscopic,91e41c993733d98d
ham/images/ISIC_0029917.jpg,3,ham_HAM_0007364,ham,dermoscopic,f1fa8cd5631814b3
ham/images/ISIC_0028687.jpg,3,ham_HAM_0003444,ham,dermoscopic,90e74e8e4dd1598d
ham/images/ISIC_0027120.jpg,3,ham_HAM_0003444,ham,dermoscopic,94bcda6619e0839f
ham/images/ISIC_0029501.jpg,3,ham_HAM_0002018,ham,dermoscopic,dccb2d3691a16cc9
ham/images/ISIC_0030138.jpg,3,ham_HAM_0006111,ham,dermoscopic,b3b58d4a7691cc4c
ham/images/ISIC_0032185.jpg,3,ham_HAM_0006111,ham,dermoscopic,a5bb9a4d29b6249c
ham/images/ISIC_0032222.jpg,3,ham_HAM_0001415,ham,dermoscopic,818d9bb42e4bc2f6
ham/images/ISIC_0025019.jpg,3,ham_HAM_0001415,ham,dermoscopic,b9ef9b904e5906a4
ham/images/ISIC_0027759.jpg,3,ham_HAM_0003198,ham,dermoscopic,a6fc9912768e8c71
ham/images/ISIC_0032429.jpg,3,ham_HAM_0005973,ham,dermoscopic,b43e8f8f6532d064
ham/images/ISIC_0029951.jpg,3,ham_HAM_0005973,ham,dermoscopic,b47e838f2964a3c6
ham/images/ISIC_0027675.jpg,3,ham_HAM_0004621,ham,dermoscopic,bc32c1c9cec78e8c
ham/images/ISIC_0031614.jpg,3,ham_HAM_0006049,ham,dermoscopic,d22c5d52758b56a5
ham/images/ISIC_0024984.jpg,3,ham_HAM_0005856,ham,dermoscopic,93eecc33338c4e32
ham/images/ISIC_0026090.jpg,3,ham_HAM_0004084,ham,dermoscopic,9031c56e47be59e2
ham/images/ISIC_0025285.jpg,3,ham_HAM_0004084,ham,dermoscopic,b133c6ec62d07963
ham/images/ISIC_0027920.jpg,3,ham_HAM_0001390,ham,dermoscopic,b3e0cc8c662cc9f9
ham/images/ISIC_0027788.jpg,3,ham_HAM_0002812,ham,dermoscopic,d1e0cfb925a6223b
ham/images/ISIC_0029857.jpg,3,ham_HAM_0005856,ham,dermoscopic,f344ccb333cccc31
ham/images/ISIC_0028653.jpg,3,ham_HAM_0005837,ham,dermoscopic,f623cf99303d9312
ham/images/ISIC_0031263.jpg,3,ham_HAM_0007289,ham,dermoscopic,90a8ceafaaff5401
ham/images/ISIC_0024829.jpg,3,ham_HAM_0007535,ham,dermoscopic,f4450c7a33ad7519
ham/images/ISIC_0032164.jpg,3,ham_HAM_0000807,ham,dermoscopic,95cc56334585b72b
ham/images/ISIC_0031041.jpg,3,ham_HAM_0002733,ham,dermoscopic,b56632199b9c64c7
